Sort Key,Station,Source,Type,Ba137,Ba138,Ca43,Mg24,Mg25,Mg26,Sr86,Sr87,Sr88
760,SJRFR-153A,UNK,FR,0.001912301,0.012249524,0.65527201,2.120576786,0.28019208,0.324313002,0.179762373,0.130576127,1.520963985
761,SJRFR-153A,UNK,FR,0.001910588,0.011974008,0.660973221,2.1275237,0.273645545,0.311236303,0.18049736,0.12908611,1.476322257
762,SJRFR-153A,UNK,FR,0.001797868,0.011735138,0.64887583,2.087449962,0.276991885,0.316910349,0.17710288,0.128074525,1.532774927
763,SJRFR-153A,UNK,FR,0.001827953,0.010791399,0.660834811,2.062837952,0.272447004,0.312515775,0.173774241,0.125653634,1.421906874
764,SJRFR-153A,UNK,FR,0.00171747,0.01105645,0.651195799,2.070205439,0.26909948,0.31030497,0.17011734,0.122115818,1.371048871
765,SJRFR-153A,UNK,FR,0.001730988,0.010992552,0.667922361,2.11079636,0.267714824,0.307051094,0.170037336,0.121664114,1.414611756
766,SJRFR-153A,UNK,FR,0.001802904,0.0118593,0.672744788,2.085926671,0.270996938,0.310446848,0.169747986,0.121686593,1.444756178
767,SJRFR-153A,UNK,FR,0.001823075,0.012101468,0.66829712,2.061399873,0.273918456,0.307350451,0.171491315,0.121713859,1.39939171
768,SJRFR-153A,UNK,FR,0.001935629,0.011967702,0.668207687,2.05453629,0.264784116,0.303166179,0.167948519,0.121962167,1.383850768
769,SJRFR-153A,UNK,FR,0.00197846,0.012452861,0.660282137,2.074354657,0.268240196,0.310112835,0.161887895,0.117920541,1.423606434
770,SJRFR-153A,UNK,FR,0.002068214,0.012900962,0.685203707,2.082470926,0.269982315,0.304151849,0.166404311,0.120235094,1.419665787
771,SJRFR-153A,UNK,FR,0.002154294,0.013467475,0.669819152,2.056227658,0.273610036,0.310685632,0.170891774,0.121077658,1.43400183
772,SJRFR-153A,UNK,FR,0.002230514,0.013920797,0.658399329,2.103231407,0.270750836,0.307237184,0.167722593,0.118842187,1.377480211
773,SJRFR-153A,UNK,FR,0.002264571,0.014892992,0.659219665,2.08364259,0.268698512,0.299096025,0.163492436,0.12413364,1.394140436
774,SJRFR-153A,UNK,FR,0.002412299,0.014863772,0.662354276,2.044770036,0.273649448,0.310548439,0.168569469,0.119048606,1.421655021
775,SJRFR-153A,UNK,FR,0.002354065,0.015739246,0.674584357,2.16097311,0.270708023,0.311848091,0.171123663,0.12240828,1.428569889
776,SJRFR-153B,UNK,FR,0.001835261,0.01179993,0.64435782,2.288486128,0.300121326,0.335530889,0.175026436,0.126414729,1.426799377
777,SJRFR-153B,UNK,FR,0.001985187,0.012214377,0.671086998,2.27094391,0.295971834,0.337749345,0.165916926,0.119271082,1.393978834
778,SJRFR-153B,UNK,FR,0.002096656,0.01299732,0.659959084,2.198173833,0.282801167,0.321729826,0.156953017,0.107763774,1.322185635
779,SJRFR-153B,UNK,FR,0.002282121,0.013607374,0.661956443,2.129711761,0.276520358,0.318534038,0.152296121,0.110357038,1.298722399
780,SJRFR-153B,UNK,FR,0.002349148,0.014950465,0.671327092,2.172566674,0.281382117,0.325413933,0.154314913,0.114061023,1.280910068
781,SJRFR-153B,UNK,FR,0.002358106,0.014333951,0.646042572,2.108065032,0.277772644,0.31350981,0.152355176,0.10483108,1.268351146
782,SJRFR-153B,UNK,FR,0.002201258,0.01367862,0.667729867,2.152986175,0.285074574,0.329357326,0.157258905,0.113139159,1.337891374
783,SJRFR-153B,UNK,FR,0.002026142,0.012451695,0.651553156,2.134907954,0.279629506,0.317452124,0.16698763,0.119624882,1.423755403
784,SJRFR-153B,UNK,FR,0.001866906,0.011925034,0.653684653,2.173727908,0.280309934,0.314409612,0.167130573,0.116730562,1.359517434
785,SJRFR-153B,UNK,FR,0.001832663,0.01147653,0.663441838,2.13007543,0.273870843,0.313293144,0.166439672,0.117409836,1.393487073
786,SJRFR-153B,UNK,FR,0.001818839,0.011369683,0.664644959,2.03940676,0.264678502,0.304952336,0.161455053,0.117582981,1.333346282
787,SJRFR-153B,UNK,FR,0.001909206,0.012232652,0.667645516,2.109341115,0.281655267,0.305119417,0.166765671,0.120437776,1.416334013
788,SJRFR-153B,UNK,FR,0.002195685,0.014020602,0.655899109,2.129220436,0.286119337,0.320847161,0.172782866,0.123657761,1.443218991
789,SJRFR-153B,UNK,FR,0.002262186,0.01522002,0.668475671,2.232535513,0.293164492,0.339410477,0.166725209,0.116529626,1.388667843
790,SJRFR-153B,UNK,FR,0.002337714,0.014032764,0.648747186,2.215053381,0.284807788,0.326945093,0.15792823,0.113417467,1.321121572
791,SJRFR-153B,UNK,FR,0.002155699,0.013720655,0.66256725,2.289679257,0.299057461,0.343350736,0.156861085,0.117781697,1.358125171
792,SJRFR-153B,UNK,FR,0.001973568,0.012605107,0.669264079,2.494588559,0.328144459,0.36580223,0.170025234,0.121621337,1.434332729
793,SJRFR-158-1,UNK,FR,0.012278328,0.076691907,0.649626312,2.189224394,0.2769714,0.319758287,0.218003291,0.154273134,1.832968285
794,SJRFR-158-1,UNK,FR,0.009820675,0.059341891,0.67188353,2.101538598,0.27300444,0.310372862,0.23954776,0.169090701,2.062653814
795,SJRFR-158-1,UNK,FR,0.008300065,0.053133343,0.662368421,2.065620329,0.267876889,0.300570246,0.252346354,0.183465249,2.148502478
796,SJRFR-158-1,UNK,FR,0.009214901,0.05783771,0.653278501,1.982437644,0.263145065,0.297879963,0.242906165,0.175115547,2.048626962
797,SJRFR-158-1,UNK,FR,0.009634077,0.059737959,0.656929779,2.099192049,0.271329026,0.308985764,0.224283003,0.156459089,1.854747202
798,SJRFR-158-1,UNK,FR,0.010954385,0.069526521,0.666095644,2.036449254,0.262952561,0.307595739,0.208923161,0.149650992,1.749655562
799,SJRFR-158-1,UNK,FR,0.010382856,0.066524815,0.652870676,2.144433125,0.273269422,0.314251744,0.207655983,0.148795429,1.786783578
800,SJRFR-158-1,UNK,FR,0.009522337,0.058037097,0.663047605,2.102497096,0.272679159,0.310806741,0.227695632,0.161219226,1.94730942
801,SJRFR-158-1,UNK,FR,0.008260236,0.05369785,0.68036017,2.091721395,0.273343643,0.313049351,0.249942749,0.176166477,2.145865638
802,SJRFR-158-1,UNK,FR,0.007599635,0.048562847,0.670495119,2.095939295,0.269954071,0.311149363,0.256015343,0.179067308,2.106172092
803,SJRFR-158-1,UNK,FR,0.008051248,0.051126305,0.667318526,2.085072109,0.269585232,0.306584876,0.248754139,0.178780969,2.109199269
804,SJRFR-158-1,UNK,FR,0.009910051,0.061220355,0.67447377,2.147955438,0.277482389,0.315364571,0.236295359,0.172016755,1.966057903
805,SJRFR-159,UNK,FR,0.002246283,0.013726185,0.659665094,2.373348202,0.302242799,0.34573385,0.162069358,0.113544896,1.289077897
806,SJRFR-159,UNK,FR,0.002273826,0.013826221,0.646109586,2.196406359,0.289945572,0.333601955,0.159847518,0.112827456,1.361701371
807,SJRFR-159,UNK,FR,0.002030426,0.012883626,0.664496709,2.266880218,0.305429719,0.34384948,0.1532036,0.107463632,1.232368479
808,SJRFR-159,UNK,FR,0.002007062,0.013658478,0.677578984,2.422465842,0.310549358,0.350255511,0.155246839,0.110355428,1.290918
809,SJRFR-159,UNK,FR,0.002161347,0.013223198,0.665532869,2.324924119,0.299439619,0.344359389,0.154583326,0.112068464,1.304413915
810,SJRFR-159,UNK,FR,0.002088687,0.01404132,0.654585353,2.264270833,0.294079015,0.342044128,0.16170722,0.112732504,1.350528094
811,SJRFR-159,UNK,FR,0.002072237,0.013166033,0.648885738,2.266606599,0.298523526,0.333838711,0.157784596,0.112164673,1.337743697
812,SJRFR-159,UNK,FR,0.00215347,0.014005441,0.683235419,2.337513179,0.304717446,0.335593809,0.159428149,0.112434596,1.350362919
813,SJRFR-159,UNK,FR,0.001937742,0.012599999,0.655564704,2.30662126,0.295689074,0.339609126,0.151876562,0.110905478,1.281707491
814,SJRFR-159,UNK,FR,0.002573994,0.015890379,0.65999888,2.237054803,0.289771871,0.334330083,0.157910939,0.113283557,1.339203787
815,SJRFR-159,UNK,FR,0.002660485,0.016621543,0.66039981,2.309746192,0.293316783,0.336188154,0.167567365,0.11992142,1.402831984
816,SJRFR-159,UNK,FR,0.003670018,0.016638021,0.667291523,2.344103134,0.304263983,0.346236271,0.169397784,0.124502602,1.407667531
817,SJRFR-159,UNK,FR,0.002962285,0.018440415,0.661739671,2.311600821,0.291786998,0.332262597,0.176245835,0.127627023,1.536815634
818,SJRFR-161,UNK,FR,0.039057539,0.255837457,0.665308258,2.503302122,0.322126243,0.369704474,0.409166992,0.297728556,3.514868339
819,SJRFR-161,UNK,FR,0.04146189,0.26719071,0.660744649,2.289613548,0.306186975,0.349189297,0.420300919,0.306467954,3.671662585
820,SJRFR-161,UNK,FR,0.043018917,0.292608269,0.65391083,2.346763336,0.301630619,0.343561622,0.475071557,0.345438447,4.094522874
821,SJRFR-161,UNK,FR,0.043341532,0.273614217,0.660970746,2.245432683,0.289439527,0.334811154,0.513175461,0.361805211,4.377665628
822,SJRFR-161,UNK,FR,0.038246706,0.253606968,0.647011339,2.162287224,0.283898946,0.320313391,0.528392114,0.369173126,4.411388499
823,SJRFR-161,UNK,FR,0.03824116,0.239336619,0.65707918,2.207595797,0.287549106,0.32461349,0.545081391,0.378951764,4.580078314
824,SJRFR-161,UNK,FR,0.036631693,0.233761608,0.678670114,2.242485862,0.295863854,0.328463735,0.532556405,0.389580011,4.511574378
825,SJRFR-161,UNK,FR,0.03821184,0.244755557,0.70550146,2.337383031,0.304410118,0.353908487,0.576471493,0.413333651,4.859986801
826,SJRFR-161,UNK,FR,0.036197045,0.228765892,0.682297818,2.313575923,0.307588298,0.344291304,0.56648071,0.395405824,4.634249742
827,SJRFR-161,UNK,FR,0.036778585,0.235408529,0.66359916,2.375197559,0.296474166,0.336925129,0.559753653,0.386455634,4.720219416
828,SJRFR-161,UNK,FR,0.037468212,0.239324705,0.683925368,2.380786003,0.306402328,0.345458269,0.559912809,0.397675611,4.66380189
829,SJRFR-161,UNK,FR,0.041373244,0.262398099,0.682753193,2.226923683,0.291400388,0.33386939,0.57697535,0.405249335,4.738063168
830,SJRFR-161,UNK,FR,0.041708418,0.27354651,0.666358619,2.174041651,0.287428516,0.331236865,0.535963633,0.387926278,4.422926718
831,SJRFR-161,UNK,FR,0.042602754,0.27051205,0.640177809,2.153288664,0.289669336,0.322039391,0.501239547,0.365812908,4.324009467
832,SJRFR-161,UNK,FR,0.041560761,0.264514406,0.656662553,2.243392145,0.288903682,0.32663093,0.477487594,0.332152479,3.877469126
833,SJRFR-161,UNK,FR,0.040379045,0.257576557,0.653571138,2.330172439,0.302969244,0.349283928,0.431213228,0.316892159,3.77904786
834,SJRFR-161,UNK,FR,0.041174503,0.240975168,0.676821053,2.518312301,0.325480952,0.370274849,0.42195572,0.306609894,3.704523906
835,SJRFR-161,UNK,FR,0.040622457,0.239449602,0.668588555,2.506300596,0.326964426,0.375628385,0.429123491,0.300920342,3.511276188
836,SJRFR-161,UNK,FR,0.040050822,0.251574756,0.658155479,2.571485402,0.327935553,0.371219576,0.424659231,0.307838382,3.60560734
837,SJRFR-161,UNK,FR,0.041004792,0.242179084,0.660817594,2.494122296,0.327681509,0.379183248,0.454528554,0.331365337,3.782955685
838,SJRFR-161,UNK,FR,0.035197024,0.225584853,0.667130495,2.626601326,0.344210299,0.39036624,0.428371076,0.305113349,3.573178809
839,SJRFR-164,UNK,FR,0.009979631,0.063052492,0.656540727,2.392181724,0.306733878,0.341533848,0.220386706,0.157421697,1.853350027
840,SJRFR-164,UNK,FR,0.009382613,0.056632413,0.650080453,2.316308174,0.294665207,0.339919257,0.231975673,0.163841552,1.934899723
841,SJRFR-164,UNK,FR,0.009222448,0.056111054,0.659605362,2.295495472,0.286381064,0.33270648,0.253347797,0.178137313,2.134288237
842,SJRFR-164,UNK,FR,0.007970857,0.048726832,0.659747748,2.204986067,0.286016161,0.330009041,0.261093331,0.186219196,2.147242901
843,SJRFR-164,UNK,FR,0.007198655,0.045573213,0.639998204,1.99831542,0.274177534,0.307292717,0.254834017,0.186596578,2.206598324
844,SJRFR-164,UNK,FR,0.006592415,0.042122684,0.64971187,2.118254123,0.273839944,0.317417453,0.247270183,0.175643363,2.170812481
845,SJRFR-164,UNK,FR,0.006511021,0.038742088,0.687436622,2.287995602,0.295468088,0.332890242,0.250672849,0.181064791,2.050320401
846,SJRFR-164,UNK,FR,0.00704638,0.043262646,0.665054749,2.125076965,0.273085233,0.326257799,0.249837699,0.17969306,2.197694374
847,SJRFR-164,UNK,FR,0.006945425,0.043530189,0.672557473,2.156339052,0.282713447,0.316723107,0.245648888,0.179712591,2.130304262
848,SJRFR-164,UNK,FR,0.006795596,0.041501772,0.67928261,2.157825634,0.282839328,0.319255055,0.248229028,0.18049995,2.055540754
849,SJRFR-164,UNK,FR,0.007016537,0.043354846,0.683124186,2.195753855,0.27723467,0.32740009,0.248803172,0.17640163,2.088357069
850,SJRFR-164,UNK,FR,0.007621349,0.048973445,0.658565289,2.14479368,0.287512652,0.325496632,0.239224091,0.17017172,2.006346851
851,SJRFR-164,UNK,FR,0.008965725,0.055500412,0.667612348,2.228279852,0.291753961,0.337107445,0.241154942,0.170076737,1.973002575
852,SJRFR-164,UNK,FR,0.009971173,0.059752026,0.69004452,2.376543158,0.306962465,0.349836235,0.22932168,0.156967554,1.877778818
853,SJRFR-164,UNK,FR,0.010991241,0.067713097,0.660377844,2.406272465,0.310966767,0.350903181,0.206845172,0.144455237,1.705811193
854,SJRFR-164,UNK,FR,0.012403969,0.07626709,0.657787641,2.431193426,0.308946165,0.350338114,0.202274134,0.144062789,1.704585678
855,SJRFR-164,UNK,FR,0.015146809,0.089869983,0.674878268,2.296411035,0.29888435,0.331804615,0.212492551,0.152156429,1.789307022
856,SJRFR-166,UNK,FR,0.021225495,0.134617953,0.669922214,2.418846695,0.312613846,0.353600201,0.217279546,0.154352478,1.77570896
857,SJRFR-166,UNK,FR,0.020754886,0.132196961,0.657204642,2.406202792,0.312696155,0.359735289,0.210483978,0.149849557,1.777457595
858,SJRFR-166,UNK,FR,0.020882764,0.130974356,0.687719423,2.524543138,0.315883282,0.366663003,0.212092645,0.147347967,1.748654482
859,SJRFR-166,UNK,FR,0.019820929,0.126153313,0.662717283,2.434568862,0.320805705,0.361574003,0.20619352,0.15084265,1.754574397
860,SJRFR-166,UNK,FR,0.018462104,0.109946885,0.661799967,2.319926508,0.308837651,0.34729392,0.208033459,0.147601623,1.734869499
861,SJRFR-166,UNK,FR,0.016568745,0.107600577,0.668186284,2.341109578,0.297048573,0.3394784,0.210738917,0.146872728,1.753904566
862,SJRFR-166,UNK,FR,0.015806105,0.100460335,0.65999731,2.204156805,0.281786173,0.321141742,0.212372524,0.148529624,1.782161394
863,SJRFR-166,UNK,FR,0.016276245,0.09980105,0.675485978,2.225732752,0.281132595,0.329489853,0.217663747,0.155932538,1.832067917
864,SJRFR-166,UNK,FR,0.017075853,0.102452393,0.655204215,2.115499685,0.275571383,0.314596156,0.211691791,0.153082553,1.830537251
865,SJRFR-166,UNK,FR,0.017007573,0.110909155,0.654711646,2.16485405,0.284676567,0.315917626,0.212458228,0.148024511,1.832149238
866,SJRFR-166,UNK,FR,0.018441699,0.112536274,0.676110897,2.279982635,0.296137013,0.339685953,0.211140588,0.151252833,1.719451366
867,SJRFR-166,UNK,FR,0.018634114,0.116763544,0.653086742,2.248193209,0.299208526,0.335050783,0.209706742,0.149349228,1.741437522
868,SJRFR-166,UNK,FR,0.019035519,0.118497636,0.671482228,2.292128964,0.301651559,0.342793225,0.199568223,0.142355825,1.712496525
869,SJRFR-166,UNK,FR,0.019149357,0.116242916,0.663985029,2.35278755,0.308754612,0.346885421,0.207625393,0.147667513,1.729132836
870,SJRFR-166,UNK,FR,0.017804019,0.110192675,0.663094583,2.410923806,0.310259166,0.344652065,0.193072719,0.139045053,1.664506396
871,SJRFR-166,UNK,FR,0.018333235,0.113444777,0.653187823,2.312054399,0.298370213,0.34802778,0.19891218,0.141801657,1.661444592
872,SJRFR-166,UNK,FR,0.018342653,0.114355505,0.672191979,2.331581083,0.303370715,0.346406291,0.192183105,0.136901285,1.565439512
873,SJRFR-166,UNK,FR,0.018846548,0.119653129,0.663545176,2.356142104,0.305744222,0.34545002,0.190420611,0.133771355,1.533071605
874,SJRFR-166,UNK,FR,0.019486459,0.129562492,0.675715879,2.397449149,0.30905346,0.361012985,0.195864268,0.135662159,1.656850729
875,SJRFR-166,UNK,FR,0.020699884,0.128841836,0.657123024,2.373170196,0.31682467,0.346686343,0.190095027,0.138060571,1.574224332
876,SJRFR-167,UNK,FR,0.004470462,0.026219619,0.667986134,2.404790293,0.309500088,0.357676707,0.235202059,0.171055689,2.035667656
877,SJRFR-167,UNK,FR,0.003273323,0.020167487,0.658251237,2.422896472,0.314122625,0.350286142,0.247847277,0.175487446,2.027367273
878,SJRFR-167,UNK,FR,0.002490497,0.015164017,0.670800418,2.443705042,0.312450242,0.354177112,0.25234398,0.177030404,2.132731182
879,SJRFR-167,UNK,FR,0.00182443,0.011484307,0.661746726,2.467120029,0.316494257,0.354457068,0.249313239,0.178610884,2.064556746
880,SJRFR-167,UNK,FR,0.001522998,0.009694946,0.652625245,2.370178264,0.303291686,0.343918584,0.250528969,0.175986947,2.099111596
881,SJRFR-167,UNK,FR,0.001327355,0.008625137,0.662776834,2.294453665,0.302261551,0.348568706,0.255043395,0.18339332,2.149510634
882,SJRFR-167,UNK,FR,0.00122621,0.007545202,0.67290315,2.330468775,0.301227194,0.344753451,0.262628754,0.185853378,2.129830222
883,SJRFR-167,UNK,FR,0.001048091,0.007002782,0.659814438,2.260446198,0.298150657,0.339781871,0.265401879,0.186314609,2.209046359
884,SJRFR-167,UNK,FR,0.000944232,0.006136891,0.669140742,2.20869361,0.286582029,0.332032945,0.269479831,0.186707818,2.239859397
885,SJRFR-167,UNK,FR,0.000938991,0.006599486,0.6642129,2.207358575,0.291699147,0.332215234,0.251546823,0.184204355,2.208845357
886,SJRFR-167,UNK,FR,0.001003549,0.00632357,0.664215031,2.220837101,0.291890697,0.3350391,0.260923166,0.184710699,2.201137598
887,SJRFR-167,UNK,FR,0.00101028,0.006895476,0.664491988,2.30179882,0.302282342,0.349749696,0.255991666,0.178061755,2.075490034
888,SJRFR-167,UNK,FR,0.001612511,0.010843026,0.649831575,2.241244588,0.293762643,0.337258274,0.251611701,0.185915939,2.161144446
889,SJRFR-167,UNK,FR,0.003300614,0.021096971,0.671175988,2.455510591,0.315708833,0.36643975,0.261679198,0.188883082,2.216513688
890,SJRFR-174,UNK,FR,0.024164193,0.155479113,0.666813472,2.540061355,0.34103475,0.380614697,0.211534743,0.14904073,1.733392964
891,SJRFR-174,UNK,FR,0.023954206,0.157799222,0.651362992,2.650156686,0.347176898,0.398981256,0.210081787,0.149406068,1.737231908
892,SJRFR-174,UNK,FR,0.024736836,0.148460673,0.670071684,2.778275483,0.348855543,0.402162017,0.209773479,0.151325613,1.791485954
893,SJRFR-174,UNK,FR,0.024256487,0.152017881,0.663147139,2.717275691,0.343781842,0.391930555,0.21591549,0.153582804,1.803642886
894,SJRFR-174,UNK,FR,0.023473009,0.148399674,0.677185551,2.652025564,0.346867125,0.389346197,0.215883902,0.149326107,1.776316053
895,SJRFR-174,UNK,FR,0.022228052,0.141410197,0.653080202,2.649800099,0.350185734,0.393419391,0.206503234,0.151439682,1.761482243
896,SJRFR-174,UNK,FR,0.021948326,0.140903831,0.673634332,2.695777732,0.353661783,0.402978639,0.209855294,0.145612561,1.745845927
897,SJRFR-174,UNK,FR,0.022023107,0.14344715,0.667967944,2.599024633,0.339299877,0.388043245,0.206033252,0.150092164,1.775780349
898,SJRFR-174,UNK,FR,0.021126457,0.130347977,0.667863148,2.619210401,0.335203726,0.369275555,0.210572481,0.147765439,1.777206354
899,SJRFR-174,UNK,FR,0.021006331,0.133820423,0.663813224,2.55264481,0.338081993,0.382882231,0.206650631,0.147468468,1.694269924
900,SJRFR-174,UNK,FR,0.020609613,0.126143858,0.669276149,2.503969874,0.327021859,0.371663722,0.203778777,0.143821258,1.696871841
901,SJRFR-174,UNK,FR,0.018969136,0.126520282,0.647855152,2.424166261,0.319433124,0.368433888,0.200151087,0.143455548,1.676975654
902,SJRFR-174,UNK,FR,0.019750352,0.123936981,0.669537875,2.522519371,0.325670823,0.368967214,0.202734522,0.14820677,1.727449977
903,SJRFR-174,UNK,FR,0.020708672,0.127674543,0.683011401,2.646495488,0.337474806,0.379508068,0.210163378,0.148399571,1.72505296
904,SJRFR-174,UNK,FR,0.020944496,0.129612022,0.660714121,2.560441903,0.334160722,0.375665168,0.202228362,0.146598583,1.724225619
905,SJRFR-174,UNK,FR,0.021992846,0.142380315,0.663811296,2.593372824,0.336122748,0.390573621,0.208913236,0.148603734,1.761622349
906,SJRFR-174,UNK,FR,0.022611955,0.140931513,0.656755188,2.614760424,0.337531532,0.389124972,0.207606607,0.151129552,1.70818824
907,SJRFR-174,UNK,FR,0.021684299,0.147139963,0.670649118,2.800692266,0.355386128,0.403378615,0.217749206,0.145954467,1.803310149
908,SJRFR-174,UNK,FR,0.020862681,0.134617199,0.656368847,2.584423086,0.34064364,0.392183469,0.219654931,0.159900375,1.833396982
909,SJRFR-174,UNK,FR,0.019188504,0.119384411,0.647868684,2.529713998,0.331130894,0.373998417,0.212100982,0.147691563,1.677273428
910,SJRFR-174,UNK,FR,0.018478136,0.11846842,0.662007747,2.429523433,0.311627475,0.357252237,0.196400573,0.14064735,1.678862018
911,SJRFR-182,UNK,FR,0.001652866,0.010102861,0.681303157,2.200164821,0.287117736,0.326179791,0.290492198,0.201765316,2.458430847
912,SJRFR-182,UNK,FR,0.001473254,0.009229912,0.678055741,2.31248918,0.297665119,0.338956307,0.294273535,0.204578796,2.397415203
913,SJRFR-182,UNK,FR,0.001425116,0.00908659,0.648938874,2.25218088,0.292946825,0.333492936,0.285994759,0.20345009,2.430055622
914,SJRFR-182,UNK,FR,0.001301919,0.008405453,0.650068642,2.201326776,0.284596699,0.328037622,0.296842355,0.206048104,2.406954384
915,SJRFR-182,UNK,FR,0.001230856,0.007672074,0.670412307,2.254539166,0.294778547,0.333507169,0.290937297,0.208920915,2.479225168
916,SJRFR-182,UNK,FR,0.001250511,0.008191833,0.659114649,2.24521583,0.290693276,0.32282672,0.287706267,0.199858959,2.3914773
917,SJRFR-182,UNK,FR,0.001328176,0.008585196,0.654872194,2.168520956,0.284582468,0.325020782,0.281896285,0.202588211,2.384493139
918,SJRFR-182,UNK,FR,0.001516312,0.009987571,0.670877679,2.203673257,0.288785729,0.326226879,0.284026268,0.200580579,2.304806841
919,SJRFR-182,UNK,FR,0.001716977,0.010573784,0.668418692,2.19946049,0.277108507,0.317387821,0.273012808,0.188350515,2.252815154
920,SJRFR-182,UNK,FR,0.001774379,0.011524483,0.664043452,2.190300812,0.283317411,0.321911174,0.261023601,0.184373504,2.13597553
921,SJRFR-182,UNK,FR,0.001998896,0.012128027,0.660927115,2.178145781,0.285815518,0.323307478,0.26538634,0.191681036,2.214836322
922,SJRFR-182,UNK,FR,0.002037851,0.012925097,0.672556496,2.201744789,0.28191819,0.322406271,0.273771373,0.195842076,2.300730026
923,SJRFR-182,UNK,FR,0.002036032,0.013108824,0.667574576,2.162772173,0.278307902,0.316921344,0.264763338,0.18963631,2.242882865
924,SJRFR-182,UNK,FR,0.00216878,0.01300009,0.674739244,2.156475039,0.27747132,0.318591712,0.266155752,0.191233217,2.248287015
925,SJRFR-182,UNK,FR,0.002262283,0.014370798,0.664844186,2.142668702,0.27776644,0.317027927,0.272937533,0.191522303,2.332913495
926,SJRFR-182,UNK,FR,0.00228491,0.01475279,0.676457139,2.200304784,0.286113528,0.325073986,0.264744636,0.18503828,2.156341628
927,SJRFR-182,UNK,FR,0.002518107,0.015712826,0.666199825,2.230681946,0.283943486,0.326636036,0.259958059,0.18996408,2.197909693
928,SJRFR-182,UNK,FR,0.002598564,0.01591932,0.672643867,2.214117958,0.291136943,0.329603011,0.261490518,0.188123101,2.179379671
929,SJRFR-182,UNK,FR,0.002614091,0.016429295,0.673818877,2.171770343,0.276007606,0.316798475,0.252550731,0.180701917,2.117092215
930,SJRFR-182,UNK,FR,0.002637003,0.016850901,0.66307064,2.151516162,0.276110409,0.312660735,0.246524169,0.177479643,2.116314791
931,SJRFR-182,UNK,FR,0.002876901,0.018573694,0.662073478,2.140308013,0.27620477,0.316655324,0.23058802,0.166401546,1.961439938
932,SJRFR-185,UNK,FR,0.00707948,0.043942273,0.646585039,2.873672606,0.36015978,0.410666449,0.249780697,0.169582284,2.040944778
933,SJRFR-185,UNK,FR,0.008132927,0.048200418,0.655053326,2.776902727,0.353926532,0.407996155,0.228107065,0.173379266,1.965903781
934,SJRFR-185,UNK,FR,0.009092519,0.057356422,0.651738211,2.74436712,0.340700318,0.389985533,0.210910151,0.149008403,1.714310846
935,SJRFR-185,UNK,FR,0.009742888,0.063611617,0.663645683,2.737502011,0.349633282,0.392697308,0.2063736,0.142241275,1.712554389
936,SJRFR-185,UNK,FR,0.010842996,0.064875587,0.640941045,2.540363724,0.329439991,0.383728455,0.196867607,0.136748653,1.661941714
937,SJRFR-185,UNK,FR,0.011298089,0.067203165,0.642854817,2.552508247,0.339630606,0.371083979,0.191253771,0.137890447,1.658344304
938,SJRFR-185,UNK,FR,0.012094029,0.070449758,0.655467508,2.491837914,0.324846417,0.368558115,0.201714388,0.142576378,1.691882247
939,SJRFR-185,UNK,FR,0.011478505,0.069084085,0.663227053,2.511684175,0.325944987,0.356800275,0.187667781,0.13410768,1.547900832
940,SJRFR-185,UNK,FR,0.011583492,0.072727541,0.658551697,2.531488216,0.330269765,0.364699186,0.194648373,0.140975901,1.635579691
941,SJRFR-185,UNK,FR,0.011327073,0.068560953,0.662338972,2.540945187,0.337560059,0.372781566,0.194055238,0.138158032,1.655888536
942,SJRFR-185,UNK,FR,0.01197312,0.072867207,0.675233949,2.657962874,0.339371845,0.395012878,0.202808655,0.140672477,1.728035416
943,SJRFR-185,UNK,FR,0.011483582,0.070677434,0.646426567,2.558390379,0.339874996,0.378258828,0.196620339,0.143882384,1.669318418
944,SJRFR-185,UNK,FR,0.011849178,0.071992912,0.681957419,2.563934881,0.333699712,0.378346178,0.20447562,0.138509347,1.673050985
945,SJRFR-185,UNK,FR,0.010700324,0.070526878,0.64720356,2.510094238,0.324017288,0.371563669,0.189513839,0.138210825,1.655449824
946,SJRFR-185,UNK,FR,0.010720505,0.067346455,0.653829547,2.358332911,0.315965611,0.360201029,0.189079285,0.133017434,1.518999946
947,SJRFR-185,UNK,FR,0.011076662,0.069030752,0.653529137,2.35390125,0.308887248,0.356657764,0.187563403,0.134727515,1.559357922
948,SJRFR-185,UNK,FR,0.011330581,0.074532768,0.657926187,2.438963612,0.311461115,0.35679591,0.19813931,0.141714107,1.707301583
949,SJRFR-185,UNK,FR,0.011103707,0.066997134,0.66562663,2.367608842,0.3158386,0.350416937,0.186936461,0.139005746,1.541728091
950,SJRFR-185,UNK,FR,0.011482098,0.071678373,0.66175011,2.35461523,0.309195892,0.344428361,0.1927782,0.134116875,1.595427615
951,SJRFR-185,UNK,FR,0.011007071,0.071916772,0.641112658,2.317730496,0.307577716,0.357177261,0.19255982,0.136019421,1.550257396
952,SJRFR-185,UNK,FR,0.011376053,0.066165397,0.675759276,2.455213445,0.317798959,0.361990751,0.194570149,0.139409303,1.512992507
953,SJRFR-186,UNK,FR,0.006872804,0.041016976,0.669264633,2.240538207,0.290444131,0.33191431,0.236385517,0.16932517,2.052621608
954,SJRFR-186,UNK,FR,0.006060477,0.036627304,0.657183881,2.19788254,0.287635294,0.329164672,0.239467867,0.169320356,1.928232611
